2021-03-10 13:43:38, 0:01:53.740000, 器官移植公平么？你不能保证公司你开什么口？
2021-03-10 13:43:43, 0:02:25.028000, 移至到的全是富人，那些真正需要器官移植的穷人哪怕是好人，都捐不上
2021-03-10 13:50:39, 0:01:39.869000, 我愿意
2021-04-23 11:07:27.556232, 0:00:46.099000, 活的好好的你肯定不愿意，因为你怕下一秒就7枪自杀。快死了你可能愿意了，但是多半儿说不出话
2021-03-10 13:58:59, 0:02:09.738000, 老的先跑年轻的断后是真的
2021-03-10 14:03:23, 0:04:12.730000, 施与爱的
2021-03-10 14:06:19, 0:04:10.006000, 敬佩他们，但我永远做不到
2021-03-10 14:18:56, 0:02:10.138000, 医院里管这些人叫“器官秃鹫”
2021-03-10 14:20:41, 0:00:50.749000, 绝对不会捐   
2021-03-10 14:21:50, 0:01:59.469000, 这不是全不全尸的问题
2021-03-10 14:36:44, 0:01:39.625000, 我已经提交了三年了
2021-03-10 14:46:49, 0:03:00.539000, 感情不必要的存在去掉就好了要是能去掉就更好了
2021-03-10 14:50:11, 0:02:13.518000, 一面是生，一面是死
2021-03-10 14:53:36, 0:01:32.467000, 我就不愿意
2021-03-10 14:55:01, 0:02:56.699000, 我不期盼
2021-03-10 14:56:27, 0:04:23.236000, 我不爱这人间
2021-03-10 15:13:10, 0:02:14.107000, 盯着快死的人的器官去救有救的人
2021-03-10 15:14:17, 0:02:55.539000, 父精母血，不可弃也。
2021-03-10 15:14:31, 0:02:06.103000, 欧
2021-03-10 15:22:11, 0:02:25.320000, 30万人靠2000调解员，这人也太少了
2021-03-10 15:33:38, 0:01:50.206000, 难道这不像是另一种活着吗，只是大多数人接受不了而已
2021-03-10 15:40:22, 0:02:18.432000, 泪目
2021-03-10 15:45:11, 0:01:37.998000, 就怕玩黑的
2021-03-10 15:54:11, 0:01:49.217000, 那你得挺抗揍
2021-03-10 16:05:40, 0:03:25.280000, 打死也不捐，走的时候也要完整的走
2021-03-10 16:11:56, 0:02:19.870000, 80%都是移植肾
2021-03-10 16:18:17, 0:01:02.539000, 我已经器官登记好几年了，死都死了，少了器官怎么了
2021-03-10 16:22:09, 0:04:08.006000, 这样的生日礼物确定没病么
2021-03-10 16:23:23, 0:00:21.793000, 我已捐献遗体
2021-03-10 16:34:02, 0:02:20.306000, 所以都市传说里都是挖肾么
2021-03-10 16:38:20, 0:00:24.598000, 其实我也愿意~
2021-03-10 16:38:46, 0:04:32.532000, 只要黑市有卖 我绝对不捐 法律都不完善谁能确定器官给了需要的人
2021-03-10 16:39:17, 0:01:13.502000, 全尸有啥用呢？最后还不是烧了。。
2021-03-10 17:01:27, 0:02:25.488000, 没点关系根本排不到
2021-03-10 17:04:16, 0:01:07.898000, 是我，肯定捐！！！
2021-03-10 17:10:52, 0:04:11.878000, 我也登记了
2021-03-10 17:18:47, 0:02:26.280000, 和关系没关系，得适配
2021-03-10 17:35:54, 0:00:35.717000, 我愿意
2021-03-10 17:38:16, 0:02:50.579000, 捐了也是有钱人用，如果是不花钱给贫苦人用器官的话，我愿意，但是爷还年轻，死不了
2021-03-10 17:41:38, 0:02:27.128000, 没有适合你的有关系都没用
2021-03-10 17:45:51, 0:01:18.050000, 我也想去，可惜，不是医生
2021-03-10 17:58:57, 0:00:13.545000, 虽然不好听但是死了器官也没了
2021-03-10 18:05:42, 0:03:32.883000, 如果开放克隆。这类困境从根本上就解决了
2021-03-10 18:07:01, 0:04:50.152000, 谢谢你们。谢谢你让我活下去
2021-03-10 18:08:21, 0:02:30.209000, 而且儿童的更难找
2021-03-10 18:20:02, 0:01:36.763000, 已捐献
2021-03-10 18:31:56, 0:02:35.439000, 有关系的早就去黑市买了
2021-03-10 18:32:08, 0:02:03.834000, 也许捐器官挺好，但我还是算了吧
2021-03-10 18:36:54, 0:02:22.059000, 买器官的给了钱，感谢心就买掉了
2021-03-10 18:42:18, 0:04:31.997000, 才这么点，那肯定全部落到有钱人和有权人的家庭里面去了
2021-03-10 18:42:23, 0:01:12.959000, 如果我死了，我愿意乱出我的遗体
2021-03-10 18:44:52, 0:01:10.179000, 我希望我的大脑活在别人头里面
2021-03-10 18:46:22, 0:03:17.811000, 将心比心，弹幕个个可都真理性
2021-03-10 18:52:36, 0:04:21.089000, 我登记了
2021-03-10 18:54:15, 0:04:01.793000, 致敬那些善良又勇敢的人
2021-03-10 18:55:03, 0:04:29.011000, 我改天也去整一份哈哈哈哈哈哈
2021-03-10 19:04:01, 0:00:18.470000, yysy，谁有错？没有任何人有，回答完全没问题
2021-03-10 19:06:33, 0:04:44.231000, 已登记
2021-03-10 19:12:00, 0:01:23.933000, 尸体是没有法定权利的，所谓尸体的权利其实是保护家属罢了
2021-04-23 11:07:27.556232, 0:01:26.339000, 我希望我的肉体永生，将我的器官捐献，附加条款，被捐献者在临近的时候必须将我的器官捐献给别
2021-03-10 19:18:37, 0:04:00.166000, 哭了
2021-03-10 19:20:34, 0:04:32.379000, 我爷爷捐了眼角膜
2021-03-10 19:26:15, 0:02:36.303000, 之前新闻里不是有脑死亡还生孩子的。。。
2021-03-10 19:53:31, 0:02:37.110000, 有人说脑死亡的认定就是为了器官移植
2021-03-10 19:56:47, 0:01:39.946000, 请所有的正科级以上干部，全部捐献
2021-03-10 19:57:22, 0:02:14.885000, 天天欠揍
2021-03-10 19:57:48, 0:02:41.466000, 不废除器官移植，永远没有器官克隆技术
2021-03-10 20:26:58, 0:02:38.986000, 器官移植可是年产值几百亿美元的大生意
2021-03-10 20:30:27, 0:00:01.511000, 献出心脏？！
2021-03-10 20:33:44, 0:00:08.382000, 献出心脏！
2021-03-10 20:42:10, 0:00:02.514000, 心臟撒撒给呦！
2021-03-10 20:45:58, 0:04:23.499000, 我就是三月四号登记的，这么巧吗
2021-03-10 20:46:22, 0:01:06.898000, 我愿意在我死后，将器官捐献
2021-03-10 20:46:43, 0:02:44.876000, 但凡有一点希望都不会放弃的好么？
2021-03-10 20:47:25, 0:01:05.860000, 器官是脑死亡到肢体还有反馈的时候取的
2021-03-10 20:52:13, 0:03:31.358000, 器官捐赠事业真的很神奇，黑市上买叫做犯法，医院收你巨额药费叫救人
2021-03-10 20:55:19, 0:04:19.679000, 泪目
2021-03-10 20:58:14, 0:01:06.282000, 冷冻保存在大部分科幻电影里都算是活着的,最起码冰冻司也是在以极低?
2021-03-10 20:58:30, 0:00:26.362000, 献出心脏！
2021-03-10 20:58:38, 0:00:39.804000, 中介？
2021-03-10 21:11:39, 0:01:25.732000, 不要去替别人家做决定
2021-03-10 21:12:26, 0:00:43.459000, 献出心脏
2021-03-10 21:16:43, 0:01:18.692000, 生死有命，不应该存在这样的方式
2021-03-10 21:20:15, 0:00:31.151000, 不可以  滚
2021-03-10 21:21:53, 0:02:08.651000, 滚
2021-03-10 21:29:20, 0:00:24.579000, 我愿意捐，器官如果不可以，我希望遗体可以。
2021-03-10 21:31:24, 0:01:55.019000, 我死了身体没用了的，全捐，为了他人，为了医学都可以。
2021-03-10 21:33:08, 0:02:55.179000, 我妈妈就不同意这事，我和她说我愿意就行，如果有意外，就捐！
2021-03-10 21:44:22, 0:00:53.422000, 这种时期你协调？这是自愿！要是我我骂死你
2021-03-10 21:44:41, 0:02:57.848000, 很多地方是有这样
2021-03-10 21:46:53, 0:01:39.157000, 我回答封面：滚
2021-03-10 21:57:34, 0:02:58.808000, 我们这就是，尸体不完整就是不算好死
2021-03-10 21:59:52, 0:00:45.384000, 我不愿意
2021-03-10 22:03:26, 0:02:18.873000, 个人看法不同，愿意捐不愿意捐应该死者自己的决定。骂人过分了
2021-03-10 22:03:59, 0:01:11.193000, 那个大脑的，你是魔鬼吗
2021-03-10 22:06:24, 0:04:32.360000, 以后必须有我一个没我我不是中国人
2021-03-10 22:09:55, 0:03:04.662000, 所以死了还会疼么？
2021-03-10 22:13:18, 0:02:11.679000, 生老病死
2021-03-10 22:22:36, 0:03:45.702000, 好多事就是这样，有哭的就有笑得，这边有多伤心悲痛，那边等到器官的就有多高兴。
2021-03-10 22:23:49, 0:03:04.630000, 换个方式活着总比变成灰划算，死后捐献我又不疼哈哈
2021-03-10 22:34:51, 0:02:18.116000, 心疼
2021-03-10 22:39:16, 0:04:53.060000, 致敬逝者
2021-03-10 22:40:51, 0:00:50.874000, 那医生算什么？
2021-03-10 22:46:23, 0:03:05.222000, 好家伙，这算虐尸么
2021-03-10 22:47:12, 0:02:03.876000, 那个医生在那边笑
2021-03-10 22:47:34, 0:02:25.920000, 给钱就捐嘛，就那么简单
2021-03-10 22:47:58, 0:02:49.681000, 没事
2021-04-23 11:07:27.556232, 0:03:38.793000, 上面那个，你连死的完整的权利都没有了吗，况且你捐不捐是自己的事，我愿意为我的亲人捐器官但是我不愿为陌生人去
2021-03-10 22:57:30, 0:03:16.759000, 脑死亡就是死亡，脑细胞不能再生，醒过来的是神经堵塞不是脑死亡
2021-03-10 23:05:57, 0:00:35.203000, 死了心脏就不能用了吧
2021-03-10 23:15:54, 0:03:06.232000, 器官捐赠不是一个人的事，还要考虑到家属的感受
2021-03-10 23:33:21, 0:00:23.679000, 本人同意，也用在正途了，一视同仁了我可以理解
2021-03-10 23:36:44, 0:00:20.460000, 好处，好处是能救一个同国的同胞
2021-03-10 23:38:45, 0:02:01.328000, 可以理解但真的有的接受不了
2021-03-10 23:40:07, 0:03:22.997000, 富人真接买好吗
2021-03-10 23:40:15, 0:01:32.604000, 与其被火烧光，或者被虫吃光，有些人都不肯捐
2021-03-10 23:40:25, 0:03:41.343000, 白的黑的
2021-03-10 23:42:21, 0:03:07.650000, Respect
2021-03-10 23:46:57, 0:03:41.247000, 那个说去黑市买的，你真不知道黑市的器官大多是从活人身上取的？
2021-03-10 23:53:15, 0:01:16.259000, 其实，你被烧了也一样不是全尸
2021-03-11 00:04:21, 0:03:12.506000, 敬礼
2021-03-11 00:08:06, 0:02:27.779000, 因为没有钱
2021-03-11 00:18:00, 0:02:16.426000, 算了毁灭吧累了。
2021-03-11 00:18:55, 0:03:13.412000, 致敬
2021-03-11 00:33:32, 0:04:21.717000, 我也登记了
2021-03-11 00:46:01, 0:04:31.768000,  2月15我生日哎！
2021-03-11 00:50:10, 0:03:27.176000, 器官捐献有补偿么？
2021-03-11 00:55:07, 0:01:00.859000, 才2千位?
2021-03-11 00:56:14, 0:02:24.081000, 问题在于捐献了，医院也收了手术费
2021-03-11 00:57:32, 0:02:08.628000, 滚
2021-03-11 01:01:09, 0:01:06.539000, 潜在的意思就是觉得要死了，家属听到气不气？
2021-03-11 01:20:25, 0:03:28.711000, 在中国是无偿的
2021-03-11 01:28:41, 0:01:09.156000, 自己亲人快死了 谁情绪都不好 不骂人才怪
2021-03-11 01:34:26, 0:03:28.929000, 必须无偿才叫捐献
2021-03-11 01:36:17, 0:01:02.147000, 就算我不捐，你不照样偷吗？
2021-03-11 01:49:51, 0:02:36.910000, 捐献了，给谁用？
2021-03-11 01:57:15, 0:03:29.233000, 有偿那还叫捐献么？
2021-03-11 02:45:56, 0:03:32.988000, 要是有偿的话有钱人必然出高价买，穷人永远都等不到器官
2021-03-11 03:24:13, 0:01:00.514000, BGM黑人抬棺
2021-03-11 03:25:52, 0:02:03.534000, 非常妙！！:)
2021-03-11 03:27:15, 0:03:11.054000, 又是沙雕
2021-03-11 03:37:39, 0:03:34.366000, 最后的心愿
2021-03-11 03:48:19, 0:00:10.226000, 不愿意
2021-03-11 03:48:32, 0:00:23.372000, 不是人干的事
2021-03-11 03:48:41, 0:04:30.297000, 我已经签了，器官和遗体都捐献
2021-03-11 04:09:44, 0:03:34.813000, 眼睛进沙了
2021-03-11 04:26:17, 0:03:35.986000, 好豁达！
2021-04-23 11:07:27.556232, 0:01:03.687000, 好的都给你们，能用的就尽情的去利用吧，这副身体曾经属于我，以后属于你们了，总比烧了好一些吧，那可实在是太浪费了呢
2021-03-11 04:30:11, 0:03:08.740000, 尊重这个职业
2021-03-11 04:32:10, 0:02:19.443000, 秃鹫也好，细菌也罢，都是让我们的身体回归自然的一种方式而已不是吗？
2021-03-11 04:34:28, 0:02:57.795000, 扯淡！身体发肤，受之自然！是自然给了我们身体，是自然孕育了所有人，我们的父母是自然！
2021-03-11 04:54:52, 0:03:38.418000, 那配对成功的人也得一直等着是么
2021-03-11 04:58:07, 0:02:22.584000, 因为还是揍的轻
2021-03-11 05:23:58, 0:03:51.330000, 太难了
2021-03-11 05:31:16, 0:00:03.242000, 说怎么多干嘛我来精简下（往生堂胡桃了解一下）
2021-03-11 05:36:55, 0:03:53.262000, 一个肝两个肾一对眼角膜
2021-03-11 05:52:30, 0:03:53.484000, 一个人救了4个人
2021-03-11 06:23:11, 0:03:54.767000, 如果真的非死不可的话，这样才有价值吧
2021-03-11 06:28:06, 0:01:22.978000, 不理解，不支持，滚…
2021-03-11 06:31:08, 0:01:52.019000, 我愿意捐，我死了如果我真的有器官可以用，我都可以捐
2021-03-11 06:35:06, 0:03:54.640000, 感觉就像是以另外一种形式活下来了
2021-03-11 06:57:20, 0:03:55.572000, 我也有
2021-03-11 07:14:02, 0:03:55.949000, 同96年，同浙江
2021-03-11 07:26:57, 0:04:03.557000, 我也有
2021-03-11 07:53:43, 0:04:10.892000, 总得留下什么东西吧
2021-03-11 08:20:30, 0:04:10.693000, 总得留下什么东西
2021-03-11 08:25:43, 0:02:07.165000, 不把你打死就已经是最大的善意了
2021-03-11 08:31:46, 0:03:45.098000, 哪怕是捐献器官，我也希望知道捐给谁了，值不值得捐
2021-03-11 08:34:13, 0:04:35.583000, 还有我
2021-03-11 08:40:41, 0:04:10.113000, 总得留下什么东西
2021-03-11 08:42:55, 0:00:42.219000, 可是，他们做这种事情是不得利益的啊
2021-03-11 08:52:13, 0:04:10.713000, 总得留下什么东西吧
2021-03-11 08:53:24, 0:02:44.754000, 免费捐的，转手40w还不算回扣。
2021-03-11 08:54:38, 0:04:26.258000, 哭哭，为什么我没有卡
2021-03-11 08:59:55, 0:04:49.558000, 是的，夺舍重生
2021-03-11 09:02:49, 0:01:38.921000, 这个是靠自觉的，你去主动提，大概率欠抽
2021-03-11 09:12:37, 0:04:11.361000, 总得留下什么东西
2021-03-11 09:17:36, 0:03:00.479000, 就是怕被贩卖
2021-03-11 09:29:06, 0:04:12.290000, 总得留下什么东西
2021-03-11 09:36:57, 0:02:18.271000, 滚！
2021-03-11 09:49:13, 0:00:23.614000, 个人观点，身体器官是我死后可以带走的唯一。我不会捐。
2021-03-11 09:52:46, 0:02:51.610000, 滚
2021-03-11 09:57:05, 0:04:12.267000, 总得留下什么东西
2021-03-11 09:59:03, 0:02:52.762000, 身体发肤，受之父母本就是封建思想
2021-03-11 10:02:59, 0:04:32.501000, 有我一份！
2021-03-11 10:05:22, 0:02:43.654000, 那么就让受捐者也捐出一切个人财产，可以靠其他人的财产活着嘛，大爱无疆
2021-03-11 10:10:53, 0:02:20.414000, 为了赚钱
2021-03-11 10:16:54, 0:04:12.134000, 总得留下什么东西
2021-03-11 10:22:47, 0:02:17.833000, 滚
2021-03-11 10:25:06, 0:01:52.251000, 都是有钱人的游戏
2021-03-11 10:33:59, 0:00:55.949000, 协调员？不是医院处理么，这个看起来像黄牛
2021-03-11 10:39:58, 0:04:13.763000, 总得留下什么东西
2021-03-11 10:43:01, 0:01:39.025000, 自己如果填了捐献，就该说服家人，外人说这种话起反作用
2021-03-11 10:49:46, 0:00:36.039000, 我觉得帮有困难的人可以，但献出器官也太难以令人接受了吧。
2021-03-11 10:51:02, 0:02:11.837000, 被揍很正常
2021-03-11 10:56:04, 0:00:12.792000, 不可以
2021-03-11 11:02:25, 0:04:15.362000, 300万。。。。。
2021-03-11 11:09:46, 0:00:02.593000, 献出心脏
2021-03-11 11:16:18, 0:04:16.187000, 。。。。。。
2021-03-11 11:39:14, 0:04:17.527000, 成功捐献的只有三万
2021-03-11 11:49:33, 0:00:04.253000, 视频我点了踩。器官可以捐，但谁敢在我活着的时候说要捐谁，那我还真得努努力熬死对面。
2021-03-11 11:56:15, 0:00:24.479000, 难道不是人之常情吗
2021-03-11 12:00:27, 0:04:18.919000, 也太少了吧。。
2021-03-11 12:06:51, 0:00:30.699000, 同意可能会换来一条生命。。但你会让刚刚离开的亲人被摘走器官吗？如果是我，我不会同意
2021-03-11 12:21:24, 0:02:25.419000, 那我捐献了器官受捐者会记得我么？
2021-03-11 12:24:19, 0:01:23.765000, 我已经填写了器官捐献了
2021-03-11 12:26:07, 0:04:27.518000, 这三百万人里又有多少人能顺利捐赠呢？
2021-03-11 12:28:46, 0:00:00, 心脏撒撒给呦
2021-03-11 12:30:21, 0:01:11.732000, 你都被烧成灰了，还全尸
2021-03-11 12:36:39, 0:02:49.059000, 只要我亲人心跳还在，还有体温，我都认为他是活着的
2021-03-11 12:38:43, 0:04:29.507000, 自己愿意家人也不愿意
2021-03-11 12:44:46, 0:01:51.721000, 马云捐了就是我捐了
2021-03-11 12:44:48, 0:02:25.543000, 滚
2021-03-11 12:46:00, 0:02:25.894000, 社会何时善待过自己自己都浑浑噩噩
2021-03-11 12:47:14, 0:04:51.539000, 为了那些苦难者，献出心脏！
2021-03-11 12:47:54, 0:03:58.310000, 眼角膜真的是……
2021-03-11 12:50:09, 0:00:24.503000, 皮膚可以
2021-03-11 12:50:24, 0:00:40.027000, 腦也行
2021-03-11 12:50:49, 0:01:04.839000, 先送想法 
2021-03-11 12:53:36, 0:01:27.187000, 你这话说的就像每个逝者该捐献给别人一样
2021-03-11 12:54:16, 0:00:52.030000, 我都可以接受，求器官捐献的流程
2021-03-11 12:55:18, 0:00:47.699000, 捐不捐都是自由
2021-03-11 12:56:09, 0:04:28.596000, 有我
2021-03-11 12:56:26, 0:04:45.391000, 很庆幸我也是其中一员
2021-03-11 13:00:56, 0:04:34.136000, 平均一个人捐了三个器官！
2021-03-11 13:08:56, 0:03:19.772000, 。
2021-03-11 13:27:32, 0:04:34.116000, 致敬
2021-03-11 13:33:13, 0:01:50.159000, 的确很难
2021-03-11 13:33:46, 0:02:20.179000, 太不容易了
2021-03-11 13:45:03, 0:01:21.556000, 与其烧了不如捐献，给他人生的希望
2021-03-11 13:46:57, 0:04:34.110000, 全体起立
2021-03-11 13:47:47, 0:01:54.939000, 会被家属打
2021-03-11 13:48:09, 0:00:08.314000, 怎么不是？
2021-03-11 13:48:17, 0:00:10.360000, 昂
2021-03-11 13:48:22, 0:00:15.834000, 昂提成
2021-03-11 13:48:45, 0:02:25.679000, 有钱人用怎么了 人家又不是偷来的
2021-03-11 13:52:09, 0:00:56.310000, 人家无偿捐献，你们拿去卖钱
2021-03-11 14:04:51, 0:00:04.579000, 心脏撒撒给哟！
2021-03-11 14:05:07, 0:00:09.859000, 还没死就捐器官。
2021-03-11 14:06:25, 0:01:09.939000, 能死，给别人活吧。
2021-03-11 14:11:56, 0:00:04.037000, 滚
2021-03-11 14:20:28, 0:04:10.126000, 已经登记，不过没和家里人说
2021-03-11 14:25:24, 0:04:26.079000, 有我一个!
2021-03-11 14:41:03, 0:04:11.409000, 已经登记，不知道怎么和家里人说
2021-03-11 14:44:48, 0:04:23.737000, 其实如果已经无法挽留了，还是捐吧，没有买卖就没有伤害，就不会有黑市了
2021-03-11 14:56:36, 0:04:34.270000, 致敬～～～～～
2021-03-11 15:11:09, 0:04:34.106000, Respect！！
2021-03-11 15:40:39, 0:04:34.520000, 敬礼～
2021-03-11 15:45:59, 0:03:56.185000, 泪目
2021-04-23 11:07:27.556232, 0:04:54, 当肥料也不捐。生死轮回是天道。反对一切器官捐献，该你死就是该你死。假如器官移植技术完善，一定会有人想办法搞别人的器官延续自己的寿命
2021-03-11 16:09:14, 0:04:34.674000, 我不敢但是敬佩这些敢的人
2021-03-11 16:13:59, 0:00:48.399000, 死得留全尸呀
2021-03-11 16:19:38, 0:04:40.821000, 致敬
2021-03-11 16:27:13, 0:03:06.959000, 人各有命
2021-03-11 16:28:53, 0:00:46.261000, 秃鹫形象
2021-03-11 16:29:11, 0:00:59.365000, 小虎震怒
2021-03-11 16:34:11, 0:04:27.496000, 511590号报道
2021-03-11 16:34:30, 0:04:34.141000, 致敬！
2021-03-11 16:39:45, 0:00:36.800000, 我已经签了自己的器官捐献书了
2021-03-11 16:41:13, 0:02:04.040000, 能！我愿意娟
2021-03-11 16:43:50, 0:00:10.699000, 还好吧，我觉得我的生命也就只有捐献的意义
2021-03-11 16:44:47, 0:04:06.282000, 那些喊着死也不捐献的人，只是运气好不是作为等待接受捐献的人
2021-03-11 16:50:46, 0:04:34.800000, 全体起立！
2021-03-11 16:56:00, 0:00:28.317000, 这有啥～他们死去是亲人，一定要理智吗？
2021-03-11 17:10:45, 0:04:34.336000, 致敬～～～～
2021-03-11 17:19:17, 0:00:21.955000, 心脏撒撒给
2021-03-11 17:31:46, 0:00:13.121000, 有我一份
2021-03-11 17:35:49, 0:04:34.273000, 致敬～～～～
2021-03-11 17:39:58, 0:00:24.145000, 世界上有这么一群人，天生就为了挨骂而存在
2021-03-11 17:41:04, 0:00:29.615000, 不可能的
2021-03-11 17:41:46, 0:01:11.557000, 捐骨髓还可以考虑，捐器官永远不可能
2021-03-11 17:42:18, 0:01:43.568000, 谁敢劝说我捐器官，我就敢揍他
2021-03-11 17:47:58, 0:04:34.202000, 换了种方式活下去
2021-03-11 17:47:59, 0:01:32.548000,   要我的话，我不要，你可以讲我没有同理心！但我不在乎你的看法。
2021-03-11 18:06:54, 0:01:42.050000, 我捐了，正在等签字
2021-03-11 18:08:22, 0:04:34.183000, 泪目
2021-03-11 18:15:06, 0:03:33.290000, 江西上饶
2021-03-11 18:21:30, 0:02:28.609000, 多了
2021-03-11 18:24:05, 0:04:34.625000, 平安是福
2021-03-11 18:41:18, 0:03:12.099000, 每个人的想法不一样，别道德绑架
2021-03-11 18:50:04, 0:04:35.651000, 说的好
2021-03-11 18:55:48, 0:02:05.879000, 眼睛进板砖了
2021-03-11 18:55:53, 0:04:47.955000, 你不捐可以，骂捐的人干嘛？人家捐不捐关你屁事
2021-03-11 19:04:48, 0:00:54.554000, 这可能就是他的业绩
2021-03-11 19:07:02, 0:04:39.730000, ↑没有人说他们该死，但是凭他们的资源，你真的相信他们没有这个会死吗？
2021-03-11 19:18:32, 0:02:19.649000, 因为有钱？
2021-03-11 19:28:59, 0:04:36.959000, 能帮助别人是幸福的
2021-03-11 19:31:26, 0:03:29.599000, 已填寫過器官捐獻了
2021-03-11 19:34:27, 0:04:15.810000, 里面有我一个
2021-03-11 19:36:31, 0:04:47.721000, 一月一肉，取自这个世界，那么有的时候也就用在这个世界吧，愿世界善良
2021-03-11 19:42:23, 0:02:57.727000, 在死亡一面感觉无法接受，在另一面是求生的期望
2021-03-11 19:43:13, 0:03:47.090000, 向捐献者以及家庭致敬
2021-03-11 19:55:36, 0:04:37.715000, 一个人的价值如何不在于他拥有什么，而在于他能奉献什么。
2021-03-11 20:01:04, 0:02:18.859000, 没钱没势怎么就轮到穷人接受移植了
2021-03-11 20:04:35, 0:04:26.385000, 没有你，对我很重要
2021-03-11 20:10:04, 0:00:20.870000, 献出心脏
2021-03-11 20:10:12, 0:00:20.870000, 献出心脏
2021-03-11 20:10:23, 0:04:36.469000, 我也有
2021-03-11 20:11:14, 0:00:19.496000, 愿意
2021-03-11 20:11:37, 0:00:41.996000, 我愿意
2021-03-11 20:15:43, 0:04:27.444000, 有我一个
2021-03-11 20:17:36, 0:04:38.229000, 神圣的工作在每个人的日常事物里
2021-03-11 20:29:59, 0:01:29.112000, 你家属捐了吗
2021-03-11 20:31:22, 0:02:38.979000, 嫌儿童死的少呗
2021-03-11 20:38:30, 0:04:39.347000, 正道的光
2021-03-11 20:51:23, 0:03:01.067000, 死了都烧成灰，还不如死后捐器官给别人活下去的机会
2021-03-11 20:54:08, 0:04:03.559000, 有人悲，有人欢
2021-03-11 20:55:18, 0:02:05.031000, 眼睛里进砖头了
2021-03-11 20:56:29, 0:04:35.160000, 我辈楷模
2021-03-11 20:58:46, 0:02:59.513000, 呀嘞呀嘞....
2021-03-11 21:01:48, 0:02:41.559000, 善待有钱人
2021-03-11 21:01:55, 0:00:00, 善待有钱人
2021-03-11 21:03:00, 0:04:28.007000, 已经登记了
2021-03-11 21:08:59, 0:04:29.493000, 我是之一
2021-03-11 21:14:12, 0:00:43.412000, 我很感谢他们这个群体，我有了新生！！
2021-03-11 21:16:56, 0:04:36.389000, 如果有想捐献的，最好事前跟家里人商量过
2021-03-11 21:18:31, 0:04:41.151000, 我有幸获得了一个，得到了新生
2021-03-11 21:28:05, 0:04:43.283000, 免费捐献有偿买卖
2021-03-11 21:28:24, 0:04:37.717000, 签了器官捐赠 万一哪天出意外死了还能帮点忙 唯一的愿望是别给我的器
2021-03-11 21:40:00, 0:04:21.078000, 泪目
2021-03-11 21:44:59, 0:02:13.677000, 可笑，这东西都是自愿的。还要销售员去。
2021-03-11 21:58:57, 0:04:38.218000, 之前看过新闻有一个人的器官救了六个人的
2021-03-11 21:59:11, 0:00:00.619000, 献出心脏
2021-03-11 22:00:19, 0:04:24.701000, 你中有我我中有你
2021-03-11 22:01:54, 0:04:31.919000, 未成年，以后也有我一个
2021-03-11 22:16:44, 0:00:29.355000, 我捐了，你拿去卖了?
2021-03-11 22:17:17, 0:04:39.858000, 泪目了
2021-03-11 22:40:38, 0:04:40.702000, 反正我也想捐，总比烧了来的好
2021-03-11 22:44:35, 0:00:31.155000, 难过
2021-03-11 22:45:05, 0:01:21.979000, 推荐妙先生
2021-03-11 23:12:02, 0:04:41.523000, 想不明白，难道用另一种方式存在不比烧了好，火化了就真没了
2021-03-11 23:21:30, 0:02:34.340000, 现在看视频的人，即使学习、工作压力再大！不能委屈自己的身体！更不能祸害自己的身体！
2021-03-11 23:40:28, 0:04:42.511000, 捐赠出去的器官就像另一种自己活在世界上的证明
2021-03-11 23:52:54, 0:04:43.772000, 关注了
2021-03-11 23:59:32, 0:04:09.915000, 我97的也有这个卡
2021-04-23 11:07:27.556232, 0:04:34.905000, 视频快结束了，也没说一个字关于里面的费用明细公开上，大爱我有，但不给吸血鬼！你透明吗
2021-03-12 00:04:45, 0:02:43.125000, 但问题是真是最需要的人获得新生吗？不是资本吗？真的捐给了我希望救的人吗？
2021-03-12 00:21:43, 0:04:44.630000, 捐赠的部分还是太少了，根本没办法满足市场
2021-03-12 00:35:55, 0:04:45.162000, 我签了人体器官捐赠,算是我最大的善意。大概朋友对我的评价都是沙雕,
2021-03-12 00:47:04, 0:04:46.257000, 要是能克隆器官就好了
2021-03-12 00:52:44, 0:00:54.745000, 如果可以买卖就乱了 
2021-03-12 01:18:14, 0:01:21.069000, 谁愿意？
2021-03-12 01:19:20, 0:02:27.361000, 所以要别人死？
2021-03-12 01:19:27, 0:02:34.320000, 不支持不理解
2021-03-12 01:19:35, 0:02:42.168000, 别绑架ok？
2021-03-12 01:23:44, 0:00:23.529000, 献出
2021-03-12 01:24:09, 0:03:49.023000, 所以你们就来这里拉人白嫖了？
2021-03-12 01:26:08, 0:01:46.414000, 呵呵…哒
2021-03-12 01:55:41, 0:04:47.368000, 还有大体老师。。。
2021-03-12 02:22:25, 0:04:48.621000, 关注了
2021-03-12 03:21:48, 0:00:23.399000, 移植用的器官，可不能在活蹦乱跳的人身上摘，只能是死后捐献
2021-03-12 03:53:33, 0:02:05.660000, 我宁可真正彻彻底底的死了，也不要我的器官在一个拿着大把钞票肆意挥霍的老东西身体里
2021-03-12 04:17:20, 0:00:21.914000, 问题来了，捐献的器官有使用期限么
2021-03-12 04:25:16, 0:02:38.100000, 干细胞研究应该成为重点领域
2021-03-12 04:40:20, 0:00:20.419000, 肥宅可以可以捐眼角膜和遗体
2021-03-12 05:04:18, 0:00:19.931000, 像我这种肥宅的器官应该捐赠不了吧
2021-03-12 05:15:18, 0:01:11.193000, 就一个字，滚
